Date,High,Low,Open,Close,Volume,Adj Close
2019-06-03,3529.89990234375,3460.0,3460.0,3511.050048828125,1241133,3496.869140625
2019-06-04,3550.0,3509.550048828125,3514.5,3531.14990234375,1051400,3516.887939453125
2019-06-06,3533.0,3445.449951171875,3533.0,3452.949951171875,1314916,3439.003662109375
2019-06-07,3519.0,3419.949951171875,3453.14990234375,3509.449951171875,1285044,3495.275390625
2019-06-10,3557.75,3506.0,3546.949951171875,3519.60009765625,983274,3505.384765625
2019-06-11,3564.0,3511.25,3537.0,3551.85009765625,903155,3537.50439453125
2019-06-12,3539.949951171875,3482.0,3539.949951171875,3505.85009765625,1214470,3491.690185546875
2019-06-13,3551.0,3500.0,3505.0,3544.5,880318,3530.18408203125
