Date,High,Low,Open,Close,Volume,Adj Close
2019-06-03,291.8999938964844,287.1000061035156,288.5,291.29998779296875,302007.0,291.29998779296875
2019-06-04,296.0,290.8500061035156,294.3999938964844,293.8999938964844,836656.0,293.8999938964844
2019-06-06,294.70001220703125,291.5,294.5,292.0,678911.0,292.0
2019-06-07,296.0,292.04998779296875,292.3999938964844,295.04998779296875,371911.0,295.04998779296875
2019-06-10,298.25,296.0,296.29998779296875,297.20001220703125,422980.0,297.20001220703125
2019-06-11,299.5,296.5,297.79998779296875,297.8999938964844,349456.0,297.8999938964844
2019-06-12,298.79998779296875,296.8500061035156,298.29998779296875,298.0,292250.0,298.0
2019-06-13,298.79998779296875,297.6000061035156,298.70001220703125,298.04998779296875,23756.0,298.04998779296875
