Date,High,Low,Open,Close,Volume,Adj Close
2019-06-03,1344.25,1310.0,1325.949951171875,1336.6500244140625,27081,1336.6500244140625
2019-06-04,1355.1500244140625,1321.0999755859375,1344.0,1330.5999755859375,21551,1330.5999755859375
2019-06-06,1337.4000244140625,1315.0,1333.0,1317.75,18037,1317.75
2019-06-07,1320.0,1290.0,1315.0999755859375,1295.699951171875,19557,1295.699951171875
2019-06-10,1316.0,1294.0,1316.0,1297.199951171875,14296,1297.199951171875
2019-06-11,1305.0,1288.199951171875,1291.0,1293.0,20606,1293.0
2019-06-12,1316.5,1286.0,1290.050048828125,1309.6500244140625,23202,1309.6500244140625
2019-06-13,1307.9000244140625,1284.75,1293.300048828125,1302.3499755859375,23896,1302.3499755859375
